id,type,code,name_km,name_en,districtId
859,សង្កាត់,120404,ទឹកល្អក់ទី ១,Tuek L'ak Ti Muoy,99
860,សង្កាត់,120405,ទឹកល្អក់ទី ២,Tuek L'ak Ti Pir,99
861,សង្កាត់,120406,ទឹកល្អក់ទី ៣,Tuek L'ak Ti Bei,99
862,សង្កាត់,120407,បឹងកក់ទី ១,Boeng Kak Ti Muoy,99
863,សង្កាត់,120408,បឹងកក់ទី ២,Boeng Kak Ti Pir,99
864,សង្កាត់,120409,ផ្សារដើមគរ,Phsar Daeum Kor,99
865,សង្កាត់,120410,បឹងសាឡាង,Boeng Salang,99
866,សង្កាត់,120501,ដង្កោ,Dangkao,100
867,សង្កាត់,120507,ពងទឹក,Pong Tuek,100
868,សង្កាត់,120508,ព្រៃវែង,Prey Veaeng,100
869,សង្កាត់,120510,ព្រៃស,Prey Sa,100
870,សង្កាត់,120512,ក្រាំងពង្រ,Krang Pongro,100
871,សង្កាត់,120514,សាក់សំពៅ,Sak Sampov,100
872,សង្កាត់,120515,ជើងឯក,Cheung Aek,100
873,សង្កាត់,120516,គងនយ,Kong Noy,100
874,សង្កាត់,120517,ព្រែកកំពឹស,Preaek Kampues,100
875,សង្កាត់,120518,រលួស,Roluos,100
876,សង្កាត់,120519,ស្ពានថ្ម,Spean Thma,100
877,សង្កាត់,120520,ទៀន,Tien,100
878,សង្កាត់,120606,ចាក់អង្រែលើ,Chak Angrae Leu,101
879,សង្កាត់,120607,ចាក់អង្រែក្រោម,Chak Angrae Kraom,101
880,សង្កាត់,120608,ស្ទឹងមានជ័យទី១,Stueng Mean chey 1,101
881,សង្កាត់,120609,ស្ទឹងមានជ័យទី២,Stueng Mean chey 2,101
882,សង្កាត់,120610,ស្ទឹងមានជ័យទី៣,Stueng Mean chey 3,101
883,សង្កាត់,120611,បឹងទំពុនទី១,Boeng Tumpun 1,101
884,សង្កាត់,120612,បឹងទំពុនទី២,Boeng Tumpun 2,101
885,សង្កាត់,120703,ស្វាយប៉ាក,Svay Pak,102
886,សង្កាត់,120704,គីឡូម៉ែត្រលេខ៦,Kilomaetr Lekh Prammuoy,102
887,សង្កាត់,120706,ឫស្សីកែវ,Ruessei Kaev,102
888,សង្កាត់,120711,ច្រាំងចំរេះទី ១,Chrang Chamreh Ti Muoy,102
889,សង្កាត់,120712,ច្រាំងចំរេះទី ២,Chrang Chamreh Ti Pir,102
890,សង្កាត់,120713,ទួលសង្កែទី១,Tuol Sangkae 1,102
891,សង្កាត់,120714,ទួលសង្កែទី២,Tuol Sangkae 2,102
892,សង្កាត់,120801,ភ្នំពេញថ្មី,Phnom Penh Thmei,103
893,សង្កាត់,120802,ទឹកថ្លា,Tuek Thla,103
894,សង្កាត់,120803,ឃ្មួញ,Khmuonh,103
895,សង្កាត់,120807,ក្រាំងធ្នង់,Krang Thnong,103
896,សង្កាត់,120808,អូរបែកក្អម,Ou Baek K'am,103
897,សង្កាត់,120809,គោកឃ្លាង,Kouk Khleang,103
898,សង្កាត់,120901,ត្រពាំងក្រសាំង,Trapeang Krasang,104
899,សង្កាត់,120906,សំរោងក្រោម,Samraong Kraom,104
900,សង្កាត់,120914,ចោមចៅទី១,Chaom Chau 1,104
901,សង្កាត់,120915,ចោមចៅទី២,Chaom Chau 2,104
902,សង្កាត់,120916,ចោមចៅទី៣,Chaom Chau 3,104
903,សង្កាត់,120917,កាកាបទី១,Kakab 1,104
904,សង្កាត់,120918,កាកាបទី២,Kakab 2,104
905,សង្កាត់,121001,ជ្រោយចង្វារ,Chrouy Changvar,105
906,សង្កាត់,121002,ព្រែកលៀប,Preaek Lieb,105
907,សង្កាត់,121003,ព្រែកតាសេក,Preaek Ta Sek,105
908,សង្កាត់,121004,កោះដាច់,Kaoh Dach,105
909,សង្កាត់,121005,បាក់ខែង,Bak Kaeng,105
910,សង្កាត់,121101,ព្រែកព្នៅ,Preaek Phnov,106
911,សង្កាត់,121102,ពញាពន់,Ponhea Pon,106
912,សង្កាត់,121103,សំរោង,Samraong,106
913,សង្កាត់,121104,គោករកា,Kouk Roka,106
914,សង្កាត់,121105,ពន្សាំង,Ponsang,106
915,សង្កាត់,121201,ច្បារអំពៅទី ១,Chhbar Ampov Ti Muoy,107
916,សង្កាត់,121202,ច្បារអំពៅទី ២,Chbar Ampov Ti Pir,107
917,សង្កាត់,121203,និរោធ,Nirouth,107
918,សង្កាត់,121204,ព្រែកប្រា,Preaek Pra,107
919,សង្កាត់,121205,វាលស្បូវ,Veal Sbov,107
920,សង្កាត់,121206,ព្រែកឯង,Preaek Aeng,107
921,សង្កាត់,121207,ក្បាលកោះ,Kbal Kaoh,107
922,សង្កាត់,121208,ព្រែកថ្មី,Preaek Thmei,107
923,សង្កាត់,121301,បឹងកេងកងទី ១,Boeng Keng Kang Ti Muoy,108
924,សង្កាត់,121302,បឹងកេងកងទី ២,Boeng Keng Kang Ti Pir,108
925,សង្កាត់,121303,បឹងកេងកងទី ៣,Boeng Keng Kang Ti Bei,108
926,សង្កាត់,121304,អូឡាំពិក,Olympic,108
927,សង្កាត់,121305,ទំនប់ទឹក,Tumnob Tuek,108
928,សង្កាត់,121306,ទួលស្វាយព្រៃទី ១,Tuol Svay Prey Ti Muoy,108
929,សង្កាត់,121307,ទួលស្វាយព្រៃទី ២,Tuol Svay Prey Ti Pir,108
930,សង្កាត់,121401,កំបូល,Kamboul,109
931,សង្កាត់,121402,កន្ទោក,Kantaok,109
932,សង្កាត់,121403,ឪឡោក,Ovlaok,109
933,សង្កាត់,121404,ស្នោរ,Snaor,109
934,សង្កាត់,121405,ភ្លើងឆេះរទេះ,Phleung Chheh Roteh,109
935,សង្កាត់,121406,បឹងធំ,Boeng Thum,109
936,សង្កាត់,121407,ប្រទះឡាង,Prateah Lang,109
937,ឃុំ,130101,ស្អាង,S'ang,110
938,ឃុំ,130102,តស៊ូ,Tasu,110
939,ឃុំ,130103,ខ្យង,Khyang,110
940,ឃុំ,130104,ច្រាច់,Chrach,110
941,ឃុំ,130105,ធ្មា,Thmea,110
942,ឃុំ,130106,ពុទ្រា,Putrea,110
943,ឃុំ,130201,ឆែបមួយ,Chhaeb Muoy,111
944,ឃុំ,130202,ឆែបពីរ,Chhaeb Pir,111
945,ឃុំ,130203,សង្កែមួយ,Sangkae Muoy,111
946,ឃុំ,130204,សង្កែពីរ,Sangkae Pir,111
947,ឃុំ,130205,ម្លូព្រៃមួយ,Mlu Prey Muoy,111
948,ឃុំ,130206,ម្លូព្រៃពីរ,Mlu Prey Pir,111
949,ឃុំ,130207,កំពង់ស្រឡៅមួយ,Kampong Sralau Muoy,111
950,ឃុំ,130208,កំពង់ស្រឡៅពីរ,Kampong Sralau Pir,111
951,ឃុំ,130301,ជាំក្សាន្ដ,Choam Ksant,112
952,ឃុំ,130302,ទឹកក្រហម,Tuek Kraham,112
953,ឃុំ,130303,ព្រីងធំ,Pring Thum,112
954,ឃុំ,130304,រំដោះស្រែ,Rumdaoh Srae,112
955,ឃុំ,130305,យាង,Yeang,112
956,ឃុំ,130306,កន្ទួត,Kantuot,112
957,ឃុំ,130307,ស្រអែម,Sror Aem,112
958,ឃុំ,130308,មរកត,Morokot,112
959,ឃុំ,130401,គូលែនត្បូង,Kuleaen Tboung,113
960,ឃុំ,130402,គូលែនជើង,Kuleaen Cheung,113
961,ឃុំ,130403,ថ្មី,Thmei,113
962,ឃុំ,130404,ភ្នំពេញ,Phnum Penh,113
963,ឃុំ,130405,ភ្នំត្បែងពីរ,Phnum Tbaeng Pir,113
964,ឃុំ,130406,ស្រយង់,Srayang,113
965,ឃុំ,130501,របៀប,Robieb,114
966,ឃុំ,130502,រស្មី,Reaksmei,114
967,ឃុំ,130503,រហ័ស,Rohas,114
968,ឃុំ,130504,រុងរឿង,Rung Roeang,114
969,ឃុំ,130505,រីករាយ,Rik Reay,114
970,ឃុំ,130506,រួសរាន់,Ruos Roan,114
971,ឃុំ,130507,រតនៈ,Rotanak,114
972,ឃុំ,130508,រៀបរយ,Rieb Roy,114
973,ឃុំ,130509,រក្សា,Reaksa,114
974,ឃុំ,130510,រំដោះ,Rumdaoh,114
975,ឃុំ,130511,រមទម,Romtum,114
976,ឃុំ,130512,រមណីយ,Romoneiy,114
977,ឃុំ,130601,ចំរើន,Chamraeun,115
978,ឃុំ,130602,រអាង,Ro'ang,115
979,ឃុំ,130603,ភ្នំត្បែងមួយ,Phnum Tbaeng Muoy,115
980,ឃុំ,130604,ស្ដៅ,Sdau,115
981,ឃុំ,130605,រណសិរ្ស,Ronak Ser,115
982,ឃុំ,130703,ឈានមុខ,Chhean Mukh,116
983,ឃុំ,130704,ពោធិ៍,Pou,116
984,ឃុំ,130705,ប្រមេរុ,Prame,116
985,ឃុំ,130706,ព្រះឃ្លាំង,Preah Khleang,116
986,សង្កាត់,130801,កំពង់ប្រណាក,Kampong Pranak,117
987,សង្កាត់,130802,ប៉ាលហាល,Pal Hal,117
988,ឃុំ,140101,បឹងព្រះ,Boeng Preah,118
989,ឃុំ,140102,ជើងភ្នំ,Cheung Phnum,118
990,ឃុំ,140103,ឈើកាច់,Chheu Kach,118
991,ឃុំ,140104,រក្សជ័យ,Reaks Chey,118
992,ឃុំ,140105,រោងដំរី,Roung Damrei,118
993,ឃុំ,140106,ស្ដៅកោង,Sdau Kaong,118
994,ឃុំ,140107,ស្ពឺ  ក,Spueu Ka,118
995,ឃុំ,140108,ស្ពឺ  ខ,Spueu Kha,118
996,ឃុំ,140109,ធាយ,Theay,118
997,ឃុំ,140201,ជាច,Cheach,119
998,ឃុំ,140202,ដូនកឹង,Doun Koeng,119
999,ឃុំ,140203,ក្រញូង,Kranhung,119
1000,ឃុំ,140204,ក្របៅ,Krabau,119
1001,ឃុំ,140205,ស៊ាងឃ្វាង,Seang Khveang,119
1002,ឃុំ,140206,ស្មោងខាងជើង,Smaong Khang Cheung,119
1003,ឃុំ,140207,ស្មោងខាងត្បូង,Smaong Khang Tboung,119
1004,ឃុំ,140208,ត្របែក,Trabaek,119
1005,ឃុំ,140301,អន្សោង,Ansaong,120
1006,ឃុំ,140302,ចាម,Cham,120
1007,ឃុំ,140303,ជាងដែក,Cheang Daek,120
1008,ឃុំ,140304,ជ្រៃ,Chrey,120
1009,ឃុំ,140305,កន្សោមអក,Kansoam Ak,120
1010,ឃុំ,140306,គោខ្ចក,Kou Khchak,120
1011,ឃុំ,140307,កំពង់ត្របែក,Kampong Trabaek,120
1012,ឃុំ,140308,ពាមមន្ទារ,Peam Montear,120
1013,ឃុំ,140309,ប្រាសាទ,Prasat,120
1014,ឃុំ,140310,ប្រធាតុ,Pratheat,120
1015,ឃុំ,140311,ព្រៃឈរ,Prey Chhor,120
1016,ឃុំ,140312,ព្រៃពោន,Prey Poun,120
1017,ឃុំ,140313,ថ្កូវ,Thkov,120
1018,ឃុំ,140401,ចុងអំពិល,Chong Ampil,121
1019,ឃុំ,140402,កញ្ជ្រៀច,Kanhchriech,121
1020,ឃុំ,140403,ក្ដឿងរាយ,Kdoeang Reay,121
1021,ឃុំ,140404,គោកគង់កើត,Kouk Kong Kaeut,121
1022,ឃុំ,140405,គោកគង់លិច,Kouk Kong Lech,121
1023,ឃុំ,140406,ព្រាល,Preal,121
1024,ឃុំ,140407,ថ្មពូន,Thma Pun,121
1025,ឃុំ,140408,ត្នោត,Tnaot,121
1026,ឃុំ,140501,អង្គរសរ,Angkor Sar,122
1027,ឃុំ,140502,ច្រេស,Chres,122
1028,ឃុំ,140503,ជីផុច,Chi Phoch,122
1029,ឃុំ,140504,ព្រៃឃ្នេស,Prey Khnes,122
1030,ឃុំ,140505,ព្រៃរំដេង,Prey Rumdeng,122
1031,ឃុំ,140506,ព្រៃទទឹង,Prey Totueng,122
1032,ឃុំ,140507,ស្វាយជ្រុំ,Svay Chrum,122
1033,ឃុំ,140508,ត្រពាំងស្រែ,Trapeang Srae,122
1034,ឃុំ,140601,អង្គរអង្គ,Angkor Angk,123
1035,ឃុំ,140602,កំពង់ប្រាសាទ,Kampong Prasat,123
1036,ឃុំ,140603,កោះចេក,Kaoh Chek,123
1037,ឃុំ,140604,កោះរកា,Kaoh Roka,123
1038,ឃុំ,140605,កោះសំពៅ,Kaoh Sampov,123
1039,ឃុំ,140606,ក្រាំងតាយ៉ង,Krang Ta Yang,123
1040,ឃុំ,140607,ព្រែកក្របៅ,Preaek Krabau,123
1041,ឃុំ,140608,ព្រែកសំបួរ,Preaek Sambuor,123
1042,ឃុំ,140609,ឫស្សីស្រុក,Ruessei Srok,123
1043,ឃុំ,140610,ស្វាយភ្លោះ,Svay Phluoh,123
1044,ឃុំ,140701,បាបោង,Ba Baong,124
1045,ឃុំ,140702,បន្លិចប្រាសាទ,Banlich Prasat,124
1046,ឃុំ,140703,អ្នកលឿង,Neak Loeang,124
1047,ឃុំ,140704,ពាមមានជ័យ,Peam Mean Chey,124
1048,ឃុំ,140705,ពាមរក៍,Peam Ro,124
1049,ឃុំ,140706,ព្រែកខ្សាយ ក,Preaek Khsay Ka,124
1050,ឃុំ,140707,ព្រែកខ្សាយ ខ,Preaek Khsay Kha,124
1051,ឃុំ,140708,ព្រៃកណ្ដៀង,Prey Kandieng,124
1052,ឃុំ,140801,កំពង់ពពិល,Kampong Popil,125
1053,ឃុំ,140802,កញ្ចំ,Kanhcham,125
1054,ឃុំ,140803,កំពង់ប្រាំង,Kampong Prang,125
1055,ឃុំ,140805,មេសរប្រចាន់,Mesar Prachan,125
1056,ឃុំ,140807,ព្រៃព្នៅ,Prey Pnov,125
1057,ឃុំ,140808,ព្រៃស្នៀត,Prey Sniet,125
1058,ឃុំ,140809,ព្រៃស្រឡិត,Prey Sralet,125
1059,ឃុំ,140810,រាប,Reab,125
1060,ឃុំ,140811,រកា,Roka,125
1061,ឃុំ,140901,អង្គររាជ្យ,Angkor Reach,126
1062,ឃុំ,140902,បន្ទាយចក្រី,Banteay Chakrei,126
