id,type,code,name_km,name_en,communesId
421,ភូមិ,1060606,បង្រុះ,Bangruh,40
422,ភូមិ,1060607,សាលាក្រៅ,Sala Krau,40
423,ភូមិ,1060701,ចក,Chak,41
424,ភូមិ,1060702,ភូមិ ១,Phum Muoy,41
425,ភូមិ,1060703,ភូមិ ៣,Phum Bei,41
426,ភូមិ,1060704,ភូមិ ៤,Phum Buon,41
427,ភូមិ,1060705,ព្រៃឫស្សី,Prey Ruessei,41
428,ភូមិ,1060706,ព្រះពន្លា,Preah Ponlea,41
429,ភូមិ,1060707,ក្បាលស្ពាន,Kbal Spean,41
430,ភូមិ,1060801,គាប,Keab,42
431,ភូមិ,1060802,ទំនប់ជ្រៃ,Tumnob Chrey,42
432,ភូមិ,1060803,ទឹកថ្លា,Tuek Thla,42
433,ភូមិ,1060805,ភ្នំបាក់,Phnum Bak,42
434,ភូមិ,1060806,ដីឡូតិ៍,Dei Lou,42
435,ភូមិ,1060807,បាណយ,Banoy,42
436,ភូមិ,1070101,គោកសំរោង,Kouk Samraong,43
437,ភូមិ,1070102,ក្បាលទន្សោង,Kbal Tonsaong,43
438,ភូមិ,1070103,បន្ទាយឆ្មារជើង,Banteay Chhmar Cheung,43
439,ភូមិ,1070105,ក្បាលក្របី,Kbal Krabei,43
440,ភូមិ,1070106,បន្ទាយឆ្មារត្បូង,Banteay Chhmar Tboung,43
441,ភូមិ,1070107,បន្ទាយឆ្មារលិច,Banteay Chhmar Lech,43
442,ភូមិ,1070108,ថ្មដែកកេះ,Thma Daekkeh,43
443,ភូមិ,1070109,ធ្លក,Thlok,43
444,ភូមិ,1070110,គោកសំរោងកើត,Kouk Samraong Kaeut,43
445,ភូមិ,1070111,ស្រះជ្រៃ,Srah Chrey,43
446,ភូមិ,1070112,ដងរ៉ែក,Dang Reaek,43
447,ភូមិ,1070113,ប្រាសាទត្បែង,Prasat Tbaeng,43
448,ភូមិ,1070114,ព្រៃសង្ហា,Prey Sangha,43
449,ភូមិ,1070115,ត្រពាំងធ្លក,Trapeang Thlok,43
450,ភូមិ,1070201,គោកព្រេច,Kouk Prech,44
451,ភូមិ,1070202,ស្រែល្អ,Srae L'a,44
452,ភូមិ,1070203,គោករមៀត,Kouk Romiet,44
453,ភូមិ,1070204,ស្ដៅ,Sdau,44
454,ភូមិ,1070205,ថ្មី,Thmei,44
455,ភូមិ,1070206,តាឡី,Ta Lei,44
456,ភូមិ,1070207,សេរីកា,Sereika,44
457,ភូមិ,1070208,តាសុង,Ta Song,44
458,ភូមិ,1070209,ត្រពាំងសំរោង,Trapeang Samraong,44
459,ភូមិ,1070210,ថ្នល់បំបែក,Phlov Bambaek,44
460,ភូមិ,1070211,ថ្មឆ័ត្រ,Thma Chhatr,44
461,ភូមិ,1070212,វល្លិប្រេង,Voa Preng,44
462,ភូមិ,1070213,ប្រាំមីនា,Pram Minea,44
463,ភូមិ,1070214,សាមគ្គី,Sameakki,44
464,ភូមិ,1070215,បន្ទាយមានឬទ្ធិ,Banteay Mean Rit,44
465,ភូមិ,1070217,ស្ពាន,Spean,44
466,ភូមិ,1070218,កណ្ដោល,Kandaol,44
467,ភូមិ,1070219,ក្ដិបថ្ម,Kdeb Thma,44
468,ភូមិ,1070220,បឹងតាស្រី,Boeng Ta Srei,44
469,ភូមិ,1070221,បឹងសុក្រម,Boeng Sokram,44
470,ភូមិ,1070222,តាម៉ាំង,Ta Mang,44
471,ភូមិ,1070301,កាប់ចោរ,Kab Chaor,45
472,ភូមិ,1070302,គោកស្វាយ,Kouk Svay,45
473,ភូមិ,1070303,រលំជ្រៃ,Rolum Chrey,45
474,ភូមិ,1070304,ថ្មីខាងលិច,Thmei Khang Lech,45
475,ភូមិ,1070305,ថ្មីកណ្ដាល,Thmei Kandal,45
476,ភូមិ,1070306,ថ្មីខាងត្បូង,Thmei Khang Tboung,45
477,ភូមិ,1070307,ទទា,Totea,45
478,ភូមិ,1070401,ថ្មពួក,Thma Puok,46
479,ភូមិ,1070402,អ្នកតា,Neak Ta,46
480,ភូមិ,1070403,វត្ដចាស់,Voat Chas,46
481,ភូមិ,1070404,កសិណ,Kasen,46
482,ភូមិ,1070405,ស្វាយ,Svay,46
483,ភូមិ,1070406,ថ្នល់ដាច់,Thnal Dach,46
484,ភូមិ,1070407,អន្លង់ត្រាច,Anlong Trach,46
485,ភូមិ,1070501,ដឺ,Deu,47
486,ភូមិ,1070502,ស្ដៅ,Sdau,47
487,ភូមិ,1070503,ទ្រាស,Treas,47
488,ភូមិ,1070504,គោកកឋិន,Kouk Kakthen,47
489,ភូមិ,1070505,តាសៀវ,Ta Siev,47
490,ភូមិ,1070506,ជន្លាសដៃ,Chonloas Dai,47
491,ភូមិ,1070507,តាត្រៃ,Ta Trai,47
492,ភូមិ,1070508,ព្រះឈរ,Preah Chhor,47
493,ភូមិ,1070509,គោកខ្ពស់,Kouk Kpos,47
494,ភូមិ,1070601,អណ្ដូងខ្លុង,Andoung Khlong,48
495,ភូមិ,1070602,គំរូ,Kumru,48
496,ភូមិ,1070603,តាយឹង,Ta Yueng,48
497,ភូមិ,1070605,ឯកភាព,Aekakpheap,48
498,ភូមិ,1070606,ផ្សារថ្មី,Phsar Thmei,48
499,ភូមិ,1070607,ស្វាយជ្រុំ,Svay Chrum,48
500,ភូមិ,1070608,ព្រៃវែង,Prey Veaeng,48
501,ភូមិ,1080101,ផ្គាំ,Phkoam,49
502,ភូមិ,1080102,យាងវៀន,Yeang Vien,49
503,ភូមិ,1080103,យាង,Yeang,49
504,ភូមិ,1080104,អំពិល,Ampil,49
505,ភូមិ,1080105,អូរ,Ou,49
506,ភូមិ,1080106,ប្រាសាទវៀន,Prasat Vien,49
507,ភូមិ,1080107,តាដួល,Ta Duol,49
508,ភូមិ,1080108,ស្វាយស,Svay Sa,49
509,ភូមិ,1080109,ម៉ៅ,Mau,49
510,ភូមិ,1080110,ថ្មគោល,Thma Koul,49
511,ភូមិ,1080111,តាគល់,Ta Koal,49
512,ភូមិ,1080201,ភាសត្បូង,Pheas Tboung,50
513,ភូមិ,1080202,ភាសជើង,Pheas Cheung,50
514,ភូមិ,1080203,ជ្រុង,Chrung,50
515,ភូមិ,1080204,ផ្លាស់កង់,Phlas Kang,50
516,ភូមិ,1080205,គោកភ្លូ,Kouk Phlu,50
517,ភូមិ,1080206,កន្ទ្រង់,Kantrong,50
518,ភូមិ,1080301,ស្លក្រាម,Sla Kram,51
519,ភូមិ,1080302,កកោះ,Kakaoh,51
520,ភូមិ,1080303,កំណប់,Kamnab,51
521,ភូមិ,1080304,ទ័ពសៀម,Toap Siem,51
522,ភូមិ,1080305,ខ្លែងពណ៌ជើង,Khlaeng Poar Cheung,51
523,ភូមិ,1080306,ប្រាសាទ,Prasat,51
524,ភូមិ,1080307,គោកអំពិល,Kouk Ampil,51
525,ភូមិ,1080308,ខ្លែងពណ៌ត្បូង,Khlaeng Poar Tboung,51
526,ភូមិ,1080309,បឹងស្នោ,Boeng Snao,51
527,ភូមិ,1080310,ចក់ ពួក,Chak Puork,51
528,ភូមិ,1080401,គោកខ្វាវ,Kouk Khvav,52
529,ភូមិ,1080402,ពន្សាយជើង,Ponsay Cheung,52
530,ភូមិ,1080403,ក្លឹង,Kloeng,52
531,ភូមិ,1080404,បែកចានចាស់,Baek Chan Chas,52
532,ភូមិ,1080405,ពន្សាយត្បូង,Ponsay Tboung,52
533,ភូមិ,1080406,រកាថ្មី,Roka Thmei,52
534,ភូមិ,1080407,តាអុងលិច,Ta Ong Lech,52
535,ភូមិ,1080408,ស្លែង,Slaeng,52
536,ភូមិ,1080409,ថ្មី,Thmei,52
537,ភូមិ,1080410,ខ្វាវលិច,Khvav Lech,52
538,ភូមិ,1080411,សំរោង,Samraong,52
539,ភូមិ,1080412,ចំការគ,Chamkar Ko,52
540,ភូមិ,1080501,គោកតាឯក,Kouk Ta Aek,53
541,ភូមិ,1080502,អូរវែងជើង,Ou Veaeng Cheung,53
542,ភូមិ,1080503,តាបែន,Ta Baen,53
543,ភូមិ,1080504,គោករកា,Kouk Roka,53
544,ភូមិ,1080505,អូរវែងត្បូង,Ou Veaeng Tboung,53
545,ភូមិ,1080601,តាផូ,Ta Phou,54
546,ភូមិ,1080602,ពង្រ,Pongro,54
547,ភូមិ,1080603,តាស្រី,Ta Srei,54
548,ភូមិ,1080604,ព្រេចកី,Prech Kei,54
549,ភូមិ,1080605,គោកកី,Kouk Kei,54
550,ភូមិ,1080606,ឃ្មាស់,Khmoas,54
551,ភូមិ,1080607,ថ្មី,Thmei,54
552,ភូមិ,1080608,បារាយណ៍,Baray,54
553,ភូមិ,1080609,ផ្ចឹក,Phchoek,54
554,ភូមិ,1080610,ព្រេចត្បូង,Prech Tboung,54
555,ភូមិ,1080611,បន្ទាត់បោះ,Bantoat Baoh,54
556,ភូមិ,1080701,ពន្លៃថ្មី,Ponley Thmei,55
557,ភូមិ,1080702,ចែង,Chaeng,55
558,ភូមិ,1080703,ដូនណូយ,Doun Nouy,55
559,ភូមិ,1080704,ប្រីយ៍,Prei,55
560,ភូមិ,1080705,ពន្លៃចាស់,Ponley Chas,55
561,ភូមិ,1080706,ទ្រាស,Treas,55
562,ភូមិ,1080707,អំពិលព្រង់,Ampil Prong,55
563,ភូមិ,1080708,អូរកកោះ,Ou Kakaoh,55
564,ភូមិ,1080709,តាវឹក,Ta Voek,55
565,ភូមិ,1080801,បែកចានថ្មី,Baek Chan Thmei,56
566,ភូមិ,1080802,ខ្វាវកើត,Khvav Kaeut,56
567,ភូមិ,1080803,ស្ទឹង,Stueng,56
568,ភូមិ,1080804,តាអុងកើត,Ta Ong Kaeut,56
569,ភូមិ,1080805,ស្លែង,Slaeng,56
570,ភូមិ,1080806,រលួស,Roluos,56
571,ភូមិ,1080807,តាស្មន់,Ta Sman,56
572,ភូមិ,1090101,សង្កែ,Sangkae,57
573,ភូមិ,1090102,ភ្នំរូង,Pnum Roung,57
574,ភូមិ,1090103,ជ្រៃ,Chrey,57
575,ភូមិ,1090104,ល្វា,Lvea,57
576,ភូមិ,1090105,ចំបក់,Chambak,57
577,ភូមិ,1090201,ដូង,Doung,58
578,ភូមិ,1090202,វាលហាត់,Veal Hat,58
579,ភូមិ,1090203,កណ្ដាល,Kandal,58
580,ភូមិ,1090204,ក្បាលស្ពាន,Kbal Spean,58
581,ភូមិ,1090205,ត្រសេកជ្រុំ,Trasek Chrum,58
582,ភូមិ,1090206,ដំបូកវិល,Dambouk Vil,58
583,ភូមិ,1090207,វត្ដចាស់,Voat Chas,58
584,ភូមិ,1090208,ថ្មី,Thmei,58
585,ភូមិ,1090301,អូរសំព័រ,Ou Sampoar,59
586,ភូមិ,1090302,អូរស្អំ,Ou S'am,59
587,ភូមិ,1090303,ក្បាលទំនប់,Kbal Tumnob,59
588,ភូមិ,1090304,បន្ទាយទី២,Banteay Ti Pir,59
589,ភូមិ,1090401,អូរស្រឡៅ,Ou Sralau,60
590,ភូមិ,1090402,ភ្នំកៅបី,Phnum Kaubei,60
591,ភូមិ,1090403,កណ្ដោល,Kandaol,60
592,ភូមិ,1090404,ឈើទាល,Chheu Teal,60
593,ភូមិ,1090405,បឹងរាំង,Bueng Reang,60
594,ភូមិ,1090406,ស្វាយព្រៃ,Svay Prey,60
595,ភូមិ,1090407,ចាន់គីរី,Chan Kiri,60
596,ភូមិ,1090408,ថ្មី,Thmei,60
597,ភូមិ,1090501,ទួលពង្រ,Tuol Pongro,61
598,ភូមិ,1090502,កោះស្នួល,Kaoh Snuol,61
599,ភូមិ,1090503,ខ្លាងាប់,Khla Ngoab,61
600,ភូមិ,1090504,បន្ទាយទី១,Banteay Ti Muoy,61
601,ភូមិ,1090505,សន្ដិភាព,Santepheap,61
602,ភូមិ,1090506,អូរអំពិល,Ou Ampil,61
603,ភូមិ,1090507,រស្មីមានជ័យ,Reaksmei Meanchey,61
604,ភូមិ,1090508,អភិវឌ្ឍន៌,Akphivat,61
605,ភូមិ,1090509,ទួលប្រាសាទ,Toul Prasat,61
606,ភូមិ,1090510,ស្រឡៅជ្រុំ,Sralau Chrum,61
607,ភូមិ,1090511,បឹងឈូក,Boeng Chhouk,61
608,ភូមិ,1090512,អូរកេស,Ou Kes,61
609,ភូមិ,1090601,ចែងម៉ែង,Chaeng Maeng,62
610,ភូមិ,1090602,បល្ល័ង្គ,Ballangk,62
611,ភូមិ,1090603,ប៉ោយអង្គរ,Paoy Angkor,62
612,ភូមិ,1090604,ស្រះភ្លោះ,Srah Phluoh,62
613,ភូមិ,1090605,ខ្ជាយ,Kcheay,62
614,ភូមិ,1090606,តាគង់,Ta Kong,62
615,ភូមិ,1100101,និមិត្ដ ១,Nimitt Muoy,63
616,ភូមិ,1100102,និមិត្ដ ២,Nimitt Pir,63
617,ភូមិ,1100103,និមិត្ដ ៣,Nimitt Bei,63
618,ភូមិ,1100104,និមិត្ដ ៤,Nimitt Buon,63
619,ភូមិ,1100105,អូរជ្រៅ,Ou Chrov,63
620,ភូមិ,1100106,ដុងអារញ្ញ,Dong Aranh,63
621,ភូមិ,1100107,សូរិយា,Souriya,63
622,ភូមិ,1100108,និមិត្ដថ្មី,Nimitt Thmei,63
623,ភូមិ,1100110,ថ្មសិន,Thma Sen,63
624,ភូមិ,1100111,អន្លង់ស្វាយ,Anlong Svay,63
625,ភូមិ,1100112,កូនដំរី,Koun Damrei,63
626,ភូមិ,1100113,កូបធំ,Koub Thum,63
627,ភូមិ,1100114,រស្មីសាមគ្គី,Reaksmei Sameakki,63
628,ភូមិ,1100115,រស្មីសេរីភាព,Reaksmei Serei Pheap,63
629,ភូមិ,1100116,សុខសាន្ដ្ដ,Sokhsan,63
630,ភូមិ,1100201,ក្បាលស្ពាន១,Kbal Spean​ 1,64
631,ភូមិ,1100202,បាលិលេយ្យ១,Baliley 1,64
632,ភូមិ,1100209,ទួលប្រាសាទ,Tuol Prasat,64
633,ភូមិ,1100212,ក្បាលស្ពាន២,Kbal Spean 2,64
634,ភូមិ,1100213,ក្បាលកោះ,Kbal Koh,64
635,ភូមិ,1100214,សាមគ្គីមានជ័យ,Samaki Mean Chey,64
636,ភូមិ,1100215,ប៉ោយប៉ែត,Poay Pet,64
637,ភូមិ,1100216,ព្រៃព្រិច,Prey Prech,64
638,ភូមិ,1100218,បាលិលេយ្យ២,Baliley 2,64
639,ភូមិ,1100219,មិត្តភាព,Mittapheap,64
640,ភូមិ,1100220,ចាន់គីរី,Chan Kiri,64
641,ភូមិ,1100221,អូរជ្រៅ,Ou Chrov,64
642,ភូមិ,1100223,ទំនប់ក៥,Tumnob Kor 5,64
643,ភូមិ,1100301,ផ្សារកណ្តាល,Phsar Kandal,65
644,ភូមិ,1100302,គីឡូលេខបួន,Kilou Lekh Buon,65
645,ភូមិ,1100303,ប្រជាធម្មលិច,Prachear Thoam Lech,65
646,ភូមិ,1100304,ប្រជាធម្មកើត,Prachea Thorm Kaeut,65
647,ភូមិ,1100305,ទួលពង្រ,Tuol Pongro,65
648,ភូមិ,1100306,អូរឬស្សី,Ou Ruessei,65
649,ភូមិ,1100307,ព្រៃគុប,Prey Kub,65
650,ភូមិ,1100308,អូរនាង,Ou Neang,65
651,ភូមិ,1100309,អណ្ដូងថ្មមាស,Andoung Thma Meas,65
652,ភូមិ,1100310,ស្ទឹងបត់,Stueng Bat,65
653,ភូមិ,2010101,ថ្មី,Thmei,66
654,ភូមិ,2010102,ទួលធ្នង់,Tuol Thnong,66
655,ភូមិ,2010103,ស្វាយព្រៃ,Svay Prey,66
656,ភូមិ,2010104,ស្វាយបីដើម,Svay Bei Daeum,66
657,ភូមិ,2010105,កំពង់អំពិល,Kampong Ampil,66
658,ភូមិ,2010106,សសរពក,Sasar Pok,66
659,ភូមិ,2010107,វត្ដកន្ទឺ,Voat Kantueu,66
660,ភូមិ,2010201,ប៉ុស្ដិកន្ទឺ,Post Kantueu,67
661,ភូមិ,2010202,ចំការអូរ,Chamkar Ou,67
662,ភូមិ,2010203,បាណន់,Banan,67
663,ភូមិ,2010204,កំប៉ង់លិច,Kampang Lech,67
664,ភូមិ,2010205,កំប៉់ង់កើត,Kampang Kaeut,67
665,ភូមិ,2010206,ឆាយរំពាត់,Chhay Rumpoat,67
666,ភូមិ,2010207,ភ្នំគល់,Phnum Kol,67
667,ភូមិ,2010301,ទួលច្រនៀង,Tuol Chranieng,68
668,ភូមិ,2010302,កំពង់ចែង,Kampong Chaeng,68
669,ភូមិ,2010303,កញ្ច្រោង,Kanhchroung,68
670,ភូមិ,2010304,ក្រទ្បាពាស,Krala Peas,68
671,ភូមិ,2010305,បាយដំរាំ,Bay Damram,68
672,ភូមិ,2010306,តាស៊ង,Ta Song,68
673,ភូមិ,2010307,ស្ដៅ,Sdau,68
674,ភូមិ,2010308,ព្រៃទទឹង,Prey Totueng,68
675,ភូមិ,2010401,កំពង់ឆ្លង,Kampong Chhlang,69
676,ភូមិ,2010402,ឈើទាល,Chheu Teal,69
677,ភូមិ,2010403,កំពង់ស្រមរ,Kampong Srama,69
678,ភូមិ,2010404,ខ្នារ,Khnar,69
679,ភូមិ,2010405,ឥន្ទជិត,Enteak Chit,69
680,ភូមិ,2010406,បត់សាលា,Bat Sala,69
681,ភូមិ,2010407,បាយដំរាំ,Bay Damram,69
682,ភូមិ,2010408,ស្វាយប្រគាប,Svay Prakeab,69
683,ភូមិ,2010409,ឆកពោធិ៍៍,Chhak Pou,69
684,ភូមិ,2010410,អន្លង់តាម៉ី,Anlong Ta Mei,69
685,ភូមិ,2010411,ចំការស្វាយ,Chamkar Svay,69
686,ភូមិ,2010412,ថ្កូវ,Thkov,69
687,ភូមិ,2010413,បបុះ,Baboh,69
688,ភូមិ,2010414,ដូង,Doung,69
689,ភូមិ,2010415,អន្លក់កោង,Anlok Kaong,69
690,ភូមិ,2010501,រូង,Rung,70
691,ភូមិ,2010502,ចែង,Chaeng,70
692,ភូមិ,2010503,កំពង់គល់,Kampong Kol,70
693,ភូមិ,2010504,ធ្ង័រ,Thngoar,70
694,ភូមិ,2010505,បុះខ្នុរ,Boh Khnor,70
695,ភូមិ,2010506,ចង្ហូរស្វាយ,Changhour Svay,70
696,ភូមិ,2010507,ដូង,Doung,70
697,ភូមិ,2010601,ចែងក្ដារ,Chaeng Kdar,71
698,ភូមិ,2010602,កំប៉ូវ,Kampouv,71
699,ភូមិ,2010603,គោកអំពិល,Kouk Ampil,71
700,ភូមិ,2010604,ភ្នំសំពៅលិច,Phnum Sampov Lech,71
701,ភូមិ,2010605,ភ្នំសំពៅកើត,Phnum Sampov Kaeut,71
702,ភូមិ,2010606,សំណាញ់,Samnanh,71
703,ភូមិ,2010607,ក្ដោង,Kdaong,71
704,ភូមិ,2010608,ក្រពើជើង,Krapeu Cheung,71
705,ភូមិ,2010609,ក្រពើត្បូង,Krapeu Tboung,71
706,ភូមិ,2010610,ក្រពើកើត,Krapeu Kaeut,71
707,ភូមិ,2010701,សំរោង,Samraong,72
708,ភូមិ,2010702,គរ,Kor,72
709,ភូមិ,2010703,ស្នឹងលិច,Snoeng Lech,72
710,ភូមិ,2010704,ស្នឹងកើត,Snoeng Kaeut,72
711,ភូមិ,2010705,បឹងចែង,Boeng Chaeng,72
712,ភូមិ,2010706,បឹងប្រី,Boeng Prei,72
713,ភូមិ,2010707,ពាក់ស្បែក,Peak Sbaek,72
714,ភូមិ,2010708,ព្រះស្រែ,Preah Srae,72
715,ភូមិ,2010709,រំជៃ,Rumchey,72
716,ភូមិ,2010710,សំបួរមាស,Sambuor Meas,72
717,ភូមិ,2010711,បឹងក្រសាល,Boeng Krasal,72
718,ភូមិ,2010801,ប៉ោយស្វាយ,Paoy Svay,73
719,ភូមិ,2010802,តាគ្រាម,Ta Kream,73
720,ភូមិ,2010803,ថ្មី,Thmei,73
721,ភូមិ,2010804,អូរពងមាន់,Ou Pong Moan,73
722,ភូមិ,2010805,តាង៉ែន,Ta Ngaen,73
723,ភូមិ,2010806,ព្រៃផ្ដៅ,Prey Phdau,73
